threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.9572257995605468,0.4578313253012048,1.0,0.2857142857142857,1.0,0.4444444444444444,18,20,0,45
0.9600489139556884,0.4457831325301205,1.0,0.2698412698412698,1.0,0.425,17,20,0,46
0.9600714445114136,0.43373493975903615,1.0,0.25396825396825395,1.0,0.4050632911392405,16,20,0,47
0.9602194428443908,0.42168674698795183,1.0,0.23809523809523808,1.0,0.38461538461538464,15,20,0,48
0.96237313747406,0.40963855421686746,1.0,0.2222222222222222,1.0,0.36363636363636365,14,20,0,49
0.9654064774513244,0.39759036144578314,1.0,0.20634920634920634,1.0,0.34210526315789475,13,20,0,50
0.9661353826522828,0.3855421686746988,1.0,0.19047619047619047,1.0,0.32,12,20,0,51
0.9662691950798036,0.37349397590361444,1.0,0.1746031746031746,1.0,0.2972972972972973,11,20,0,52
0.9685692191123962,0.3614457831325301,1.0,0.15873015873015872,1.0,0.273972602739726,10,20,0,53
0.973527491092682,0.3493975903614458,1.0,0.14285714285714285,1.0,0.25,9,20,0,54
0.9770089387893676,0.3373493975903614,1.0,0.12698412698412698,1.0,0.22535211267605634,8,20,0,55
0.9799456000328064,0.3253012048192771,1.0,0.1111111111111111,1.0,0.2,7,20,0,56
0.9898985624313354,0.3132530120481928,1.0,0.09523809523809523,1.0,0.17391304347826086,6,20,0,57
0.9912993907928468,0.30120481927710846,1.0,0.07936507936507936,1.0,0.14705882352941177,5,20,0,58
1.0006394386291504,0.2891566265060241,1.0,0.06349206349206349,1.0,0.11940298507462686,4,20,0,59
1.0009955167770386,0.27710843373493976,1.0,0.047619047619047616,1.0,0.09090909090909091,3,20,0,60
1.0303404331207275,0.26506024096385544,1.0,0.031746031746031744,1.0,0.06153846153846154,2,20,0,61
1.0384994745254517,0.25301204819277107,1.0,0.015873015873015872,1.0,0.03125,1,20,0,62
