threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.5935874581336975,0.80625,0.8142857142857143,0.957983193277311,0.36585365853658536,0.8803088803088803,114,15,26,5
0.5946019291877747,0.8125,0.8201438848920863,0.957983193277311,0.3902439024390244,0.8837209302325582,114,16,25,5
0.5950667262077332,0.81875,0.8260869565217391,0.957983193277311,0.4146341463414634,0.8871595330739299,114,17,24,5
0.5957109332084656,0.825,0.8321167883211679,0.957983193277311,0.43902439024390244,0.890625,114,18,23,5
0.5958768725395203,0.83125,0.8382352941176471,0.957983193277311,0.4634146341463415,0.8941176470588236,114,19,22,5
0.5963909029960632,0.8375,0.8444444444444444,0.957983193277311,0.4878048780487805,0.8976377952755905,114,20,21,5
0.5970734357833862,0.83125,0.8432835820895522,0.9495798319327731,0.4878048780487805,0.8932806324110671,113,20,21,6
0.6001362800598145,0.825,0.8421052631578947,0.9411764705882353,0.4878048780487805,0.8888888888888888,112,20,21,7
0.6003008484840393,0.83125,0.8484848484848485,0.9411764705882353,0.5121951219512195,0.8924302788844621,112,21,20,7
0.6014736294746399,0.825,0.8473282442748091,0.9327731092436975,0.5121951219512195,0.888,111,21,20,8
0.601616382598877,0.83125,0.8538461538461538,0.9327731092436975,0.5365853658536586,0.891566265060241,111,22,19,8
0.6020330786705017,0.8375,0.8604651162790697,0.9327731092436975,0.5609756097560976,0.8951612903225806,111,23,18,8
0.6027166247367859,0.83125,0.859375,0.9243697478991597,0.5609756097560976,0.8906882591093117,110,23,18,9
0.6027832627296448,0.8375,0.8661417322834646,0.9243697478991597,0.5853658536585366,0.8943089430894309,110,24,17,9
0.603880763053894,0.84375,0.873015873015873,0.9243697478991597,0.6097560975609756,0.8979591836734694,110,25,16,9
0.6051982045173645,0.85,0.88,0.9243697478991597,0.6341463414634146,0.9016393442622951,110,26,15,9
0.6052265167236328,0.85625,0.8870967741935484,0.9243697478991597,0.6585365853658537,0.9053497942386831,110,27,14,9
0.6055240035057068,0.85,0.8861788617886179,0.9159663865546218,0.6585365853658537,0.9008264462809917,109,27,14,10
0.6062175631523132,0.85625,0.8934426229508197,0.9159663865546218,0.6829268292682927,0.9045643153526971,109,28,13,10
0.6075683832168579,0.8625,0.9008264462809917,0.9159663865546218,0.7073170731707317,0.9083333333333333,109,29,12,10
0.6093392968177795,0.86875,0.9083333333333333,0.9159663865546218,0.7317073170731707,0.9121338912133892,109,30,11,10
0.6095338463783264,0.8625,0.907563025210084,0.907563025210084,0.7317073170731707,0.907563025210084,108,30,11,11
0.610484778881073,0.86875,0.9152542372881356,0.907563025210084,0.7560975609756098,0.9113924050632911,108,31,10,11
0.6111292243003845,0.8625,0.9145299145299145,0.8991596638655462,0.7560975609756098,0.9067796610169492,107,31,10,12
0.6120078563690186,0.85625,0.9137931034482759,0.8907563025210085,0.7560975609756098,0.902127659574468,106,31,10,13
0.6145923733711243,0.85,0.9130434782608695,0.8823529411764706,0.7560975609756098,0.8974358974358975,105,31,10,14
0.6146203875541687,0.84375,0.9122807017543859,0.8739495798319328,0.7560975609756098,0.8927038626609443,104,31,10,15
0.6166934370994568,0.8375,0.911504424778761,0.865546218487395,0.7560975609756098,0.8879310344827587,103,31,10,16
0.6169043779373169,0.83125,0.9107142857142857,0.8571428571428571,0.7560975609756098,0.8831168831168831,102,31,10,17
0.6197558641433716,0.825,0.9099099099099099,0.8487394957983193,0.7560975609756098,0.8782608695652174,101,31,10,18
0.6205334067344666,0.81875,0.9090909090909091,0.8403361344537815,0.7560975609756098,0.8733624454148472,100,31,10,19
0.621251106262207,0.8125,0.908256880733945,0.8319327731092437,0.7560975609756098,0.868421052631579,99,31,10,20
0.6213184595108032,0.80625,0.9074074074074074,0.8235294117647058,0.7560975609756098,0.8634361233480177,98,31,10,21
0.6223426461219788,0.8,0.9065420560747663,0.8151260504201681,0.7560975609756098,0.8584070796460177,97,31,10,22
0.6226426362991333,0.79375,0.9056603773584906,0.8067226890756303,0.7560975609756098,0.8533333333333334,96,31,10,23
0.6231956481933594,0.8,0.9142857142857143,0.8067226890756303,0.7804878048780488,0.8571428571428571,96,32,9,23
0.6240071058273315,0.80625,0.9230769230769231,0.8067226890756303,0.8048780487804879,0.8609865470852018,96,33,8,23
0.6255371570587158,0.8,0.9223300970873787,0.7983193277310925,0.8048780487804879,0.8558558558558559,95,33,8,24
0.6274265050888062,0.80625,0.9313725490196079,0.7983193277310925,0.8292682926829268,0.8597285067873304,95,34,7,24
0.6281076669692993,0.8,0.9306930693069307,0.7899159663865546,0.8292682926829268,0.8545454545454545,94,34,7,25
0.6282083988189697,0.79375,0.93,0.7815126050420168,0.8292682926829268,0.8493150684931506,93,34,7,26
0.6287761330604553,0.7875,0.9292929292929293,0.773109243697479,0.8292682926829268,0.8440366972477065,92,34,7,27
0.6296263933181763,0.78125,0.9285714285714286,0.7647058823529411,0.8292682926829268,0.8387096774193549,91,34,7,28
0.6316292881965637,0.7875,0.9381443298969072,0.7647058823529411,0.8536585365853658,0.8425925925925926,91,35,6,28
0.6330484747886658,0.78125,0.9375,0.7563025210084033,0.8536585365853658,0.8372093023255814,90,35,6,29
0.6335431933403015,0.775,0.9368421052631579,0.7478991596638656,0.8536585365853658,0.8317757009345794,89,35,6,30
0.6338646411895752,0.78125,0.9468085106382979,0.7478991596638656,0.8780487804878049,0.8356807511737089,89,36,5,30
0.6340819597244263,0.775,0.946236559139785,0.7394957983193278,0.8780487804878049,0.8301886792452831,88,36,5,31
0.637070894241333,0.76875,0.9456521739130435,0.7310924369747899,0.8780487804878049,0.8246445497630331,87,36,5,32
0.6377130150794983,0.7625,0.945054945054945,0.7226890756302521,0.8780487804878049,0.819047619047619,86,36,5,33
0.6409755945205688,0.76875,0.9555555555555556,0.7226890756302521,0.9024390243902439,0.8229665071770335,86,37,4,33
0.6410958766937256,0.7625,0.9550561797752809,0.7142857142857143,0.9024390243902439,0.8173076923076923,85,37,4,34
0.6417189836502075,0.76875,0.9659090909090909,0.7142857142857143,0.926829268292683,0.821256038647343,85,38,3,34
0.6429722905158997,0.7625,0.9655172413793104,0.7058823529411765,0.926829268292683,0.8155339805825242,84,38,3,35
0.644774854183197,0.75625,0.9651162790697675,0.6974789915966386,0.926829268292683,0.8097560975609757,83,38,3,36
0.6462042331695557,0.75,0.9647058823529412,0.6890756302521008,0.926829268292683,0.803921568627451,82,38,3,37
0.6463177800178528,0.74375,0.9642857142857143,0.680672268907563,0.926829268292683,0.7980295566502463,81,38,3,38
0.6468230485916138,0.7375,0.963855421686747,0.6722689075630253,0.926829268292683,0.7920792079207921,80,38,3,39
0.6477232575416565,0.74375,0.975609756097561,0.6722689075630253,0.9512195121951219,0.7960199004975125,80,39,2,39
0.64798504114151,0.7375,0.9753086419753086,0.6638655462184874,0.9512195121951219,0.79,79,39,2,40
0.6487571001052856,0.73125,0.975,0.6554621848739496,0.9512195121951219,0.7839195979899497,78,39,2,41
0.6488354802131653,0.725,0.9746835443037974,0.6470588235294118,0.9512195121951219,0.7777777777777778,77,39,2,42
0.6495123505592346,0.71875,0.9743589743589743,0.6386554621848739,0.9512195121951219,0.7715736040609137,76,39,2,43
0.6571813821792603,0.7125,0.974025974025974,0.6302521008403361,0.9512195121951219,0.7653061224489796,75,39,2,44
0.659258246421814,0.70625,0.9736842105263158,0.6218487394957983,0.9512195121951219,0.7589743589743589,74,39,2,45
0.6600059866905212,0.7,0.9733333333333334,0.6134453781512605,0.9512195121951219,0.7525773195876289,73,39,2,46
0.6612008213996887,0.69375,0.972972972972973,0.6050420168067226,0.9512195121951219,0.7461139896373057,72,39,2,47
0.6621375679969788,0.6875,0.9726027397260274,0.5966386554621849,0.9512195121951219,0.7395833333333334,71,39,2,48
0.6631981134414673,0.68125,0.9722222222222222,0.5882352941176471,0.9512195121951219,0.7329842931937173,70,39,2,49
0.6633197665214539,0.675,0.971830985915493,0.5798319327731093,0.9512195121951219,0.7263157894736842,69,39,2,50
0.663555920124054,0.66875,0.9714285714285714,0.5714285714285714,0.9512195121951219,0.7195767195767195,68,39,2,51
0.6642292737960815,0.6625,0.9710144927536232,0.5630252100840336,0.9512195121951219,0.7127659574468085,67,39,2,52
0.6643097996711731,0.65625,0.9705882352941176,0.5546218487394958,0.9512195121951219,0.7058823529411765,66,39,2,53
0.6654093861579895,0.65,0.9701492537313433,0.5462184873949579,0.9512195121951219,0.6989247311827957,65,39,2,54
0.6663275957107544,0.64375,0.9696969696969697,0.5378151260504201,0.9512195121951219,0.6918918918918919,64,39,2,55
0.6665023565292358,0.6375,0.9692307692307692,0.5294117647058824,0.9512195121951219,0.6847826086956522,63,39,2,56
0.6669000387191772,0.63125,0.96875,0.5210084033613446,0.9512195121951219,0.6775956284153005,62,39,2,57
0.6682278513908386,0.625,0.9682539682539683,0.5126050420168067,0.9512195121951219,0.6703296703296703,61,39,2,58
0.6705222725868225,0.61875,0.967741935483871,0.5042016806722689,0.9512195121951219,0.6629834254143646,60,39,2,59
0.6706525683403015,0.6125,0.9672131147540983,0.4957983193277311,0.9512195121951219,0.6555555555555556,59,39,2,60
0.670758068561554,0.60625,0.9666666666666667,0.48739495798319327,0.9512195121951219,0.6480446927374302,58,39,2,61
0.6747944951057434,0.6,0.9661016949152542,0.4789915966386555,0.9512195121951219,0.6404494382022472,57,39,2,62
0.6755152940750122,0.59375,0.9655172413793104,0.47058823529411764,0.9512195121951219,0.632768361581921,56,39,2,63
0.678411602973938,0.5875,0.9649122807017544,0.46218487394957986,0.9512195121951219,0.625,55,39,2,64
0.6790439486503601,0.58125,0.9642857142857143,0.453781512605042,0.9512195121951219,0.6171428571428571,54,39,2,65
0.6792009472846985,0.575,0.9636363636363636,0.44537815126050423,0.9512195121951219,0.6091954022988506,53,39,2,66
0.6793041825294495,0.56875,0.9629629629629629,0.4369747899159664,0.9512195121951219,0.6011560693641619,52,39,2,67
0.6798389554023743,0.5625,0.9622641509433962,0.42857142857142855,0.9512195121951219,0.5930232558139535,51,39,2,68
0.6811966896057129,0.55625,0.9615384615384616,0.42016806722689076,0.9512195121951219,0.5847953216374269,50,39,2,69
0.6817309260368347,0.55,0.9607843137254902,0.4117647058823529,0.9512195121951219,0.5764705882352941,49,39,2,70
0.6820430755615234,0.55625,0.98,0.4117647058823529,0.975609756097561,0.5798816568047337,49,40,1,70
0.6842226386070251,0.55,0.9795918367346939,0.40336134453781514,0.975609756097561,0.5714285714285714,48,40,1,71
0.6848969459533691,0.54375,0.9791666666666666,0.3949579831932773,0.975609756097561,0.562874251497006,47,40,1,72
0.6850104928016663,0.5375,0.9787234042553191,0.3865546218487395,0.975609756097561,0.5542168674698795,46,40,1,73
0.6856123208999634,0.53125,0.9782608695652174,0.37815126050420167,0.975609756097561,0.5454545454545454,45,40,1,74
0.6877377033233643,0.525,0.9777777777777777,0.3697478991596639,0.975609756097561,0.5365853658536586,44,40,1,75
0.6884015798568726,0.51875,0.9772727272727273,0.36134453781512604,0.975609756097561,0.5276073619631901,43,40,1,76
0.69127357006073,0.5125,0.9767441860465116,0.35294117647058826,0.975609756097561,0.5185185185185185,42,40,1,77
0.6917033791542053,0.50625,0.9761904761904762,0.3445378151260504,0.975609756097561,0.5093167701863354,41,40,1,78
0.6924440264701843,0.5,0.975609756097561,0.33613445378151263,0.975609756097561,0.5,40,40,1,79
0.6932493448257446,0.49375,0.975,0.3277310924369748,0.975609756097561,0.49056603773584906,39,40,1,80
0.6949135661125183,0.4875,0.9743589743589743,0.31932773109243695,0.975609756097561,0.4810126582278481,38,40,1,81
0.6953176259994507,0.48125,0.9736842105263158,0.31092436974789917,0.975609756097561,0.4713375796178344,37,40,1,82
0.6954562664031982,0.475,0.972972972972973,0.3025210084033613,0.975609756097561,0.46153846153846156,36,40,1,83
0.6961304545402527,0.46875,0.9722222222222222,0.29411764705882354,0.975609756097561,0.45161290322580644,35,40,1,84
0.6979978084564209,0.4625,0.9714285714285714,0.2857142857142857,0.975609756097561,0.44155844155844154,34,40,1,85
0.698790431022644,0.45625,0.9705882352941176,0.2773109243697479,0.975609756097561,0.43137254901960786,33,40,1,86
0.6997866630554199,0.45,0.9696969696969697,0.2689075630252101,0.975609756097561,0.42105263157894735,32,40,1,87
0.700368344783783,0.44375,0.96875,0.2605042016806723,0.975609756097561,0.4105960264900662,31,40,1,88
0.7011457085609436,0.4375,0.967741935483871,0.25210084033613445,0.975609756097561,0.4,30,40,1,89
0.7024040818214417,0.43125,0.9666666666666667,0.24369747899159663,0.975609756097561,0.38926174496644295,29,40,1,90
0.7025792002677917,0.425,0.9655172413793104,0.23529411764705882,0.975609756097561,0.3783783783783784,28,40,1,91
0.703228771686554,0.41875,0.9642857142857143,0.226890756302521,0.975609756097561,0.3673469387755102,27,40,1,92
0.711468517780304,0.4125,0.9629629629629629,0.2184873949579832,0.975609756097561,0.3561643835616438,26,40,1,93
0.713238000869751,0.40625,0.9615384615384616,0.21008403361344538,0.975609756097561,0.3448275862068966,25,40,1,94
0.7197631001472473,0.4,0.96,0.20168067226890757,0.975609756097561,0.3333333333333333,24,40,1,95
0.7261446118354797,0.39375,0.9583333333333334,0.19327731092436976,0.975609756097561,0.32167832167832167,23,40,1,96
0.7270749807357788,0.3875,0.9565217391304348,0.18487394957983194,0.975609756097561,0.30985915492957744,22,40,1,97
0.7280014157295227,0.38125,0.9545454545454546,0.17647058823529413,0.975609756097561,0.2978723404255319,21,40,1,98
0.7384447455406189,0.375,0.9523809523809523,0.16806722689075632,0.975609756097561,0.2857142857142857,20,40,1,99
0.741012454032898,0.36875,0.95,0.15966386554621848,0.975609756097561,0.2733812949640288,19,40,1,100
0.7424298524856567,0.3625,0.9473684210526315,0.15126050420168066,0.975609756097561,0.2608695652173913,18,40,1,101
0.7456291317939758,0.35625,0.9444444444444444,0.14285714285714285,0.975609756097561,0.24817518248175183,17,40,1,102
0.7521671056747437,0.3625,1.0,0.14285714285714285,1.0,0.25,17,41,0,102
0.7557057738304138,0.35625,1.0,0.13445378151260504,1.0,0.23703703703703705,16,41,0,103
0.7575212717056274,0.35,1.0,0.12605042016806722,1.0,0.22388059701492538,15,41,0,104
0.7680614590644836,0.34375,1.0,0.11764705882352941,1.0,0.21052631578947367,14,41,0,105
0.7767066359519958,0.3375,1.0,0.1092436974789916,1.0,0.19696969696969696,13,41,0,106
0.7775374054908752,0.33125,1.0,0.10084033613445378,1.0,0.183206106870229,12,41,0,107
0.7880176305770874,0.325,1.0,0.09243697478991597,1.0,0.16923076923076924,11,41,0,108
0.7880671620368958,0.31875,1.0,0.08403361344537816,1.0,0.15503875968992248,10,41,0,109
0.7915514707565308,0.3125,1.0,0.07563025210084033,1.0,0.140625,9,41,0,110
0.7961949706077576,0.30625,1.0,0.06722689075630252,1.0,0.12598425196850394,8,41,0,111
0.8003130555152893,0.3,1.0,0.058823529411764705,1.0,0.1111111111111111,7,41,0,112
0.8029420971870422,0.29375,1.0,0.05042016806722689,1.0,0.096,6,41,0,113
0.8035064935684204,0.2875,1.0,0.04201680672268908,1.0,0.08064516129032258,5,41,0,114
0.8138536214828491,0.28125,1.0,0.03361344537815126,1.0,0.06504065040650407,4,41,0,115
0.8516073822975159,0.275,1.0,0.025210084033613446,1.0,0.04918032786885246,3,41,0,116
0.8586584329605103,0.26875,1.0,0.01680672268907563,1.0,0.03305785123966942,2,41,0,117
0.8661813735961914,0.2625,1.0,0.008403361344537815,1.0,0.016666666666666666,1,41,0,118
