threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.75455641746521,0.9266666666666666,0.9090909090909091,0.9782608695652174,0.8448275862068966,0.9424083769633508,90,49,9,2
0.755246102809906,0.92,0.9081632653061225,0.967391304347826,0.8448275862068966,0.9368421052631579,89,49,9,3
0.7555782198905945,0.9133333333333333,0.9072164948453608,0.9565217391304348,0.8448275862068966,0.9312169312169312,88,49,9,4
0.7580487132072449,0.92,0.9166666666666666,0.9565217391304348,0.8620689655172413,0.9361702127659575,88,50,8,4
0.7584024667739868,0.9266666666666666,0.9263157894736842,0.9565217391304348,0.8793103448275862,0.9411764705882353,88,51,7,4
0.7585840225219727,0.9333333333333333,0.9361702127659575,0.9565217391304348,0.896551724137931,0.946236559139785,88,52,6,4
0.7588914036750793,0.94,0.946236559139785,0.9565217391304348,0.9137931034482759,0.9513513513513514,88,53,5,4
0.7598668336868286,0.9466666666666667,0.9565217391304348,0.9565217391304348,0.9310344827586207,0.9565217391304348,88,54,4,4
0.7620812058448792,0.94,0.9560439560439561,0.9456521739130435,0.9310344827586207,0.9508196721311475,87,54,4,5
0.7679010033607483,0.9333333333333333,0.9555555555555556,0.9347826086956522,0.9310344827586207,0.945054945054945,86,54,4,6
0.7682905793190002,0.94,0.9662921348314607,0.9347826086956522,0.9482758620689655,0.9502762430939227,86,55,3,6
0.77382892370224,0.9333333333333333,0.9659090909090909,0.9239130434782609,0.9482758620689655,0.9444444444444444,85,55,3,7
0.776599109172821,0.9266666666666666,0.9655172413793104,0.9130434782608695,0.9482758620689655,0.9385474860335196,84,55,3,8
0.7784348130226135,0.9333333333333333,0.9767441860465116,0.9130434782608695,0.9655172413793104,0.9438202247191011,84,56,2,8
0.77845698595047,0.9266666666666666,0.9764705882352941,0.9021739130434783,0.9655172413793104,0.9378531073446328,83,56,2,9
0.7792596220970154,0.9333333333333333,0.9880952380952381,0.9021739130434783,0.9827586206896551,0.9431818181818182,83,57,1,9
