threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.8894343376159668,0.48695652173913045,1.0,0.3655913978494624,1.0,0.5354330708661418,34,22,0,59
0.8903812766075134,0.4782608695652174,1.0,0.3548387096774194,1.0,0.5238095238095238,33,22,0,60
0.8910060524940491,0.46956521739130436,1.0,0.34408602150537637,1.0,0.512,32,22,0,61
0.8914521336555481,0.4608695652173913,1.0,0.3333333333333333,1.0,0.5,31,22,0,62
0.8930290937423706,0.45217391304347826,1.0,0.3225806451612903,1.0,0.4878048780487805,30,22,0,63
0.8936416506767273,0.4434782608695652,1.0,0.3118279569892473,1.0,0.47540983606557374,29,22,0,64
0.8940134644508362,0.43478260869565216,1.0,0.3010752688172043,1.0,0.4628099173553719,28,22,0,65
0.8944434523582458,0.4260869565217391,1.0,0.2903225806451613,1.0,0.45,27,22,0,66
0.8944582343101501,0.41739130434782606,1.0,0.27956989247311825,1.0,0.4369747899159664,26,22,0,67
0.894917905330658,0.40869565217391307,1.0,0.26881720430107525,1.0,0.423728813559322,25,22,0,68
0.8962510228157043,0.4,1.0,0.25806451612903225,1.0,0.41025641025641024,24,22,0,69
0.8973604440689087,0.391304347826087,1.0,0.24731182795698925,1.0,0.39655172413793105,23,22,0,70
0.8976844549179077,0.3826086956521739,1.0,0.23655913978494625,1.0,0.3826086956521739,22,22,0,71
0.8987334370613098,0.3739130434782609,1.0,0.22580645161290322,1.0,0.3684210526315789,21,22,0,72
0.8990731835365295,0.3652173913043478,1.0,0.21505376344086022,1.0,0.35398230088495575,20,22,0,73
0.9024289846420288,0.3565217391304348,1.0,0.20430107526881722,1.0,0.3392857142857143,19,22,0,74
0.905189573764801,0.34782608695652173,1.0,0.1935483870967742,1.0,0.32432432432432434,18,22,0,75
0.9066784977912904,0.3391304347826087,1.0,0.1827956989247312,1.0,0.3090909090909091,17,22,0,76
0.9067167043685912,0.33043478260869563,1.0,0.17204301075268819,1.0,0.29357798165137616,16,22,0,77
0.9071984887123108,0.3217391304347826,1.0,0.16129032258064516,1.0,0.2777777777777778,15,22,0,78
0.9097625017166138,0.3130434782608696,1.0,0.15053763440860216,1.0,0.2616822429906542,14,22,0,79
0.9111794829368592,0.30434782608695654,1.0,0.13978494623655913,1.0,0.24528301886792453,13,22,0,80
0.9118204116821288,0.2956521739130435,1.0,0.12903225806451613,1.0,0.22857142857142856,12,22,0,81
0.9144097566604614,0.28695652173913044,1.0,0.11827956989247312,1.0,0.21153846153846154,11,22,0,82
0.9151232242584229,0.2782608695652174,1.0,0.10752688172043011,1.0,0.1941747572815534,10,22,0,83
0.9156076908111572,0.26956521739130435,1.0,0.0967741935483871,1.0,0.17647058823529413,9,22,0,84
0.9167701005935668,0.2608695652173913,1.0,0.08602150537634409,1.0,0.15841584158415842,8,22,0,85
0.9170107245445251,0.25217391304347825,1.0,0.07526881720430108,1.0,0.14,7,22,0,86
0.9202049374580384,0.24347826086956523,1.0,0.06451612903225806,1.0,0.12121212121212122,6,22,0,87
0.921092927455902,0.23478260869565218,1.0,0.053763440860215055,1.0,0.10204081632653061,5,22,0,88
0.9243714809417723,0.22608695652173913,1.0,0.043010752688172046,1.0,0.08247422680412371,4,22,0,89
0.9260292053222656,0.21739130434782608,1.0,0.03225806451612903,1.0,0.0625,3,22,0,90
0.9427981972694396,0.20869565217391303,1.0,0.021505376344086023,1.0,0.042105263157894736,2,22,0,91
0.9580313563346864,0.2,1.0,0.010752688172043012,1.0,0.02127659574468085,1,22,0,92
