threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.6958075761795044,0.8,0.6724137931034483,0.975,0.6833333333333333,0.7959183673469388,39,41,19,1
0.6959313154220581,0.81,0.6842105263157895,0.975,0.7,0.8041237113402062,39,42,18,1
0.6976136565208435,0.82,0.6964285714285714,0.975,0.7166666666666667,0.8125,39,43,17,1
0.7010323405265808,0.83,0.7090909090909091,0.975,0.7333333333333333,0.8210526315789474,39,44,16,1
0.7040420770645142,0.84,0.7222222222222222,0.975,0.75,0.8297872340425532,39,45,15,1
0.7132121324539185,0.85,0.7358490566037735,0.975,0.7666666666666667,0.8387096774193549,39,46,14,1
0.7152156233787537,0.86,0.75,0.975,0.7833333333333333,0.8478260869565217,39,47,13,1
0.7197441458702087,0.87,0.7647058823529411,0.975,0.8,0.8571428571428571,39,48,12,1
0.7200679183006287,0.88,0.78,0.975,0.8166666666666667,0.8666666666666667,39,49,11,1
0.7276374697685242,0.89,0.7959183673469388,0.975,0.8333333333333334,0.8764044943820225,39,50,10,1
0.7338209748268127,0.88,0.7916666666666666,0.95,0.8333333333333334,0.8636363636363636,38,50,10,2
0.7361828684806824,0.89,0.8085106382978723,0.95,0.85,0.8735632183908046,38,51,9,2
0.739034116268158,0.9,0.8260869565217391,0.95,0.8666666666666667,0.8837209302325582,38,52,8,2
0.7392868399620056,0.91,0.8444444444444444,0.95,0.8833333333333333,0.8941176470588236,38,53,7,2
0.7536706328392029,0.92,0.8636363636363636,0.95,0.9,0.9047619047619048,38,54,6,2
0.7559045553207397,0.91,0.8604651162790697,0.925,0.9,0.891566265060241,37,54,6,3
0.7607534527778625,0.92,0.8809523809523809,0.925,0.9166666666666666,0.9024390243902439,37,55,5,3
0.7625449299812317,0.93,0.9024390243902439,0.925,0.9333333333333333,0.9135802469135802,37,56,4,3
0.7627695798873901,0.94,0.925,0.925,0.95,0.925,37,57,3,3
0.7670772075653076,0.93,0.9230769230769231,0.9,0.95,0.9113924050632911,36,57,3,4
0.7679042816162109,0.92,0.9210526315789473,0.875,0.95,0.8974358974358975,35,57,3,5
0.7731398940086365,0.93,0.9459459459459459,0.875,0.9666666666666667,0.9090909090909091,35,58,2,5
0.7739991545677185,0.92,0.9444444444444444,0.85,0.9666666666666667,0.8947368421052632,34,58,2,6
0.7865378856658936,0.91,0.9428571428571428,0.825,0.9666666666666667,0.88,33,58,2,7
0.788865327835083,0.9,0.9411764705882353,0.8,0.9666666666666667,0.8648648648648649,32,58,2,8
0.7921541333198547,0.89,0.9393939393939394,0.775,0.9666666666666667,0.8493150684931506,31,58,2,9
0.7928953766822815,0.88,0.9375,0.75,0.9666666666666667,0.8333333333333334,30,58,2,10
0.7939040660858154,0.89,0.967741935483871,0.75,0.9833333333333333,0.8450704225352113,30,59,1,10
0.7956820726394653,0.88,0.9666666666666667,0.725,0.9833333333333333,0.8285714285714286,29,59,1,11
0.7982088327407837,0.87,0.9655172413793104,0.7,0.9833333333333333,0.8115942028985508,28,59,1,12
0.7988187670707703,0.88,1.0,0.7,1.0,0.8235294117647058,28,60,0,12
0.8004030585289001,0.87,1.0,0.675,1.0,0.8059701492537313,27,60,0,13
0.8049879670143127,0.86,1.0,0.65,1.0,0.7878787878787878,26,60,0,14
0.8096972703933716,0.85,1.0,0.625,1.0,0.7692307692307693,25,60,0,15
0.8108744621276855,0.84,1.0,0.6,1.0,0.75,24,60,0,16
0.8133221864700317,0.83,1.0,0.575,1.0,0.7301587301587301,23,60,0,17
0.8140780925750732,0.82,1.0,0.55,1.0,0.7096774193548387,22,60,0,18
0.820681631565094,0.81,1.0,0.525,1.0,0.6885245901639344,21,60,0,19
0.8355395197868347,0.8,1.0,0.5,1.0,0.6666666666666666,20,60,0,20
0.8365631103515625,0.79,1.0,0.475,1.0,0.6440677966101694,19,60,0,21
0.8371912837028503,0.78,1.0,0.45,1.0,0.6206896551724138,18,60,0,22
0.8397744297981262,0.77,1.0,0.425,1.0,0.5964912280701754,17,60,0,23
0.847535252571106,0.76,1.0,0.4,1.0,0.5714285714285714,16,60,0,24
0.8583725094795227,0.75,1.0,0.375,1.0,0.5454545454545454,15,60,0,25
0.862441897392273,0.74,1.0,0.35,1.0,0.5185185185185185,14,60,0,26
0.8633077144622803,0.73,1.0,0.325,1.0,0.49056603773584906,13,60,0,27
0.8687013983726501,0.72,1.0,0.3,1.0,0.46153846153846156,12,60,0,28
0.869172990322113,0.71,1.0,0.275,1.0,0.43137254901960786,11,60,0,29
0.8743893504142761,0.7,1.0,0.25,1.0,0.4,10,60,0,30
0.8769747614860535,0.69,1.0,0.225,1.0,0.3673469387755102,9,60,0,31
0.8791729211807251,0.68,1.0,0.2,1.0,0.3333333333333333,8,60,0,32
0.894969642162323,0.67,1.0,0.175,1.0,0.2978723404255319,7,60,0,33
0.895433247089386,0.66,1.0,0.15,1.0,0.2608695652173913,6,60,0,34
0.9013935923576356,0.65,1.0,0.125,1.0,0.2222222222222222,5,60,0,35
0.906769037246704,0.64,1.0,0.1,1.0,0.18181818181818182,4,60,0,36
0.9071865677833556,0.63,1.0,0.075,1.0,0.13953488372093023,3,60,0,37
0.9609450101852416,0.62,1.0,0.05,1.0,0.09523809523809523,2,60,0,38
0.9866515398025512,0.61,1.0,0.025,1.0,0.04878048780487805,1,60,0,39
